"match_id","match_date","kick_off","competition.competition_id","competition.country_name","competition.competition_name","season.season_id","season.season_name","home_team.home_team_id","home_team.home_team_name","home_team.country.id","home_team.country.name","away_team.away_team_id","away_team.away_team_name","away_team.country.id","away_team.country.name","home_score","away_score","match_week","competition_stage.name"
9880,"2018-04-14","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",207,"Valencia",214,"Spain",2,1,32,"Regular Season"
9912,"2018-04-29","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",219,"RC Deportivo La Coruña",214,"Spain",217,"Barcelona",214,"Spain",2,4,35,"Regular Season"
9924,"2018-05-06","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",220,"Real Madrid",214,"Spain",2,2,36,"Regular Season"
9855,"2018-03-18","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",215,"Athletic Club",214,"Spain",2,0,29,"Regular Season"
9827,"2018-03-01","21:00:00.000",11,"Spain","La Liga",1,"2017/2018",208,"Las Palmas",214,"Spain",217,"Barcelona",214,"Spain",1,1,26,"Regular Season"
9799,"2018-02-17","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",322,"Eibar",214,"Spain",217,"Barcelona",214,"Spain",0,2,24,"Regular Season"
9636,"2017-10-01","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",208,"Las Palmas",214,"Spain",3,0,7,"Regular Season"
9609,"2017-09-19","22:00:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",322,"Eibar",214,"Spain",6,1,5,"Regular Season"
9575,"2017-08-20","20:15:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",218,"Real Betis",214,"Spain",2,0,1,"Regular Season"
9928,"2018-05-09","20:00:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",222,"Villarreal",214,"Spain",5,1,34,"Regular Season"
9736,"2017-12-23","13:00:00.000",11,"Spain","La Liga",1,"2017/2018",220,"Real Madrid",214,"Spain",217,"Barcelona",214,"Spain",0,3,17,"Regular Season"
9742,"2018-01-07","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",221,"Levante UD",214,"Spain",3,0,18,"Regular Season"
9765,"2018-01-21","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",218,"Real Betis",214,"Spain",217,"Barcelona",214,"Spain",0,5,20,"Regular Season"
9661,"2017-10-28","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",215,"Athletic Club",214,"Spain",217,"Barcelona",214,"Spain",0,2,10,"Regular Season"
9592,"2017-09-09","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",214,"Espanyol",214,"Spain",5,0,3,"Regular Season"
9870,"2018-04-07","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",205,"Leganés",214,"Spain",3,1,31,"Regular Season"
9783,"2018-02-04","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",214,"Espanyol",214,"Spain",217,"Barcelona",214,"Spain",1,1,22,"Regular Season"
9700,"2017-12-02","13:00:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",209,"Celta Vigo",214,"Spain",2,2,14,"Regular Season"
9860,"2018-03-31","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",213,"Sevilla",214,"Spain",217,"Barcelona",214,"Spain",2,2,30,"Regular Season"
9695,"2017-11-26","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",207,"Valencia",214,"Spain",217,"Barcelona",214,"Spain",1,1,13,"Regular Season"
9794,"2018-02-11","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",216,"Getafe",214,"Spain",0,0,23,"Regular Season"
9717,"2017-12-10","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",222,"Villarreal",214,"Spain",217,"Barcelona",214,"Spain",0,2,15,"Regular Season"
9673,"2017-11-04","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",213,"Sevilla",214,"Spain",2,1,11,"Regular Season"
9650,"2017-10-21","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",223,"Málaga",214,"Spain",2,0,9,"Regular Season"
9620,"2017-09-23","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",211,"Girona",214,"Spain",217,"Barcelona",214,"Spain",0,3,6,"Regular Season"
9837,"2018-03-04","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",212,"Atlético Madrid",214,"Spain",1,0,27,"Regular Season"
9811,"2018-02-24","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",211,"Girona",214,"Spain",6,1,25,"Regular Season"
9642,"2017-10-14","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",212,"Atlético Madrid",214,"Spain",217,"Barcelona",214,"Spain",1,1,8,"Regular Season"
9774,"2018-01-28","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",206,"Deportivo Alavés",214,"Spain",2,1,21,"Regular Season"
9602,"2017-09-16","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",216,"Getafe",214,"Spain",217,"Barcelona",214,"Spain",1,2,4,"Regular Season"
9948,"2018-05-20","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",210,"Real Sociedad",214,"Spain",1,0,38,"Regular Season"
9682,"2017-11-18","16:15:00.000",11,"Spain","La Liga",1,"2017/2018",205,"Leganés",214,"Spain",217,"Barcelona",214,"Spain",0,3,12,"Regular Season"
9581,"2017-08-26","18:15:00.000",11,"Spain","La Liga",1,"2017/2018",206,"Deportivo Alavés",214,"Spain",217,"Barcelona",214,"Spain",0,2,2,"Regular Season"
9726,"2017-12-17","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",217,"Barcelona",214,"Spain",219,"RC Deportivo La Coruña",214,"Spain",4,0,16,"Regular Season"
9754,"2018-01-14","20:45:00.000",11,"Spain","La Liga",1,"2017/2018",210,"Real Sociedad",214,"Spain",217,"Barcelona",214,"Spain",2,4,19,"Regular Season"
9889,"2018-04-17","21:00:00.000",11,"Spain","La Liga",1,"2017/2018",209,"Celta Vigo",214,"Spain",217,"Barcelona",214,"Spain",2,2,33,"Regular Season"
266989,"2016-11-06","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",213,"Sevilla",214,"Spain",217,"Barcelona",214,"Spain",1,2,11,"Regular Season"
266357,"2016-12-10","13:00:00.000",11,"Spain","La Liga",2,"2016/2017",422,"Osasuna",214,"Spain",217,"Barcelona",214,"Spain",0,3,15,"Regular Season"
267569,"2017-04-23","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",220,"Real Madrid",214,"Spain",217,"Barcelona",214,"Spain",2,3,33,"Regular Season"
267212,"2016-09-17","13:00:00.000",11,"Spain","La Liga",2,"2016/2017",205,"Leganés",214,"Spain",217,"Barcelona",214,"Spain",1,5,4,"Regular Season"
266669,"2016-09-10","20:30:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",206,"Deportivo Alavés",214,"Spain",1,2,3,"Regular Season"
266892,"2016-08-28","20:15:00.000",11,"Spain","La Liga",2,"2016/2017",215,"Athletic Club",214,"Spain",217,"Barcelona",214,"Spain",0,1,2,"Regular Season"
267220,"2016-09-21","22:00:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",212,"Atlético Madrid",214,"Spain",1,1,5,"Regular Season"
267670,"2016-08-20","18:15:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",218,"Real Betis",214,"Spain",6,2,1,"Regular Season"
266516,"2017-01-29","12:00:00.000",11,"Spain","La Liga",2,"2016/2017",218,"Real Betis",214,"Spain",217,"Barcelona",214,"Spain",1,1,20,"Regular Season"
267039,"2017-05-14","20:00:00.000",11,"Spain","La Liga",2,"2016/2017",208,"Las Palmas",214,"Spain",217,"Barcelona",214,"Spain",1,4,37,"Regular Season"
266477,"2017-01-08","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",222,"Villarreal",214,"Spain",217,"Barcelona",214,"Spain",1,1,17,"Regular Season"
267101,"2017-04-26","19:30:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",422,"Osasuna",214,"Spain",7,1,34,"Regular Season"
266440,"2017-03-19","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",207,"Valencia",214,"Spain",4,2,28,"Regular Season"
266033,"2016-10-22","16:15:00.000",11,"Spain","La Liga",2,"2016/2017",207,"Valencia",214,"Spain",217,"Barcelona",214,"Spain",2,3,9,"Regular Season"
267660,"2017-03-12","16:15:00.000",11,"Spain","La Liga",2,"2016/2017",219,"RC Deportivo La Coruña",214,"Spain",217,"Barcelona",214,"Spain",2,1,27,"Regular Season"
266273,"2017-02-11","16:15:00.000",11,"Spain","La Liga",2,"2016/2017",206,"Deportivo Alavés",214,"Spain",217,"Barcelona",214,"Spain",0,6,22,"Regular Season"
267395,"2017-01-14","16:15:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",208,"Las Palmas",214,"Spain",5,0,18,"Regular Season"
266874,"2017-02-04","16:15:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",215,"Athletic Club",214,"Spain",3,0,21,"Regular Season"
266731,"2017-01-22","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",322,"Eibar",214,"Spain",217,"Barcelona",214,"Spain",0,4,19,"Regular Season"
266528,"2016-12-18","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",214,"Espanyol",214,"Spain",4,1,16,"Regular Season"
266280,"2017-04-05","19:30:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",213,"Sevilla",214,"Spain",3,0,30,"Regular Season"
267432,"2017-05-21","20:00:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",322,"Eibar",214,"Spain",4,2,38,"Regular Season"
267076,"2016-12-03","16:15:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",220,"Real Madrid",214,"Spain",1,1,14,"Regular Season"
267590,"2017-04-08","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",223,"Málaga",214,"Spain",217,"Barcelona",214,"Spain",2,0,31,"Regular Season"
267373,"2017-04-15","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",210,"Real Sociedad",214,"Spain",3,2,32,"Regular Season"
267077,"2017-04-29","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",214,"Espanyol",214,"Spain",217,"Barcelona",214,"Spain",0,3,35,"Regular Season"
266952,"2017-05-06","18:30:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",222,"Villarreal",214,"Spain",4,1,36,"Regular Season"
267464,"2017-02-26","16:15:00.000",11,"Spain","La Liga",2,"2016/2017",212,"Atlético Madrid",214,"Spain",217,"Barcelona",214,"Spain",1,2,24,"Regular Season"
266299,"2017-03-04","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",209,"Celta Vigo",214,"Spain",5,0,26,"Regular Season"
266191,"2016-11-27","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",210,"Real Sociedad",214,"Spain",217,"Barcelona",214,"Spain",1,1,13,"Regular Season"
265952,"2017-03-01","19:30:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",1041,"Sporting Gijón",214,"Spain",6,1,25,"Regular Season"
267492,"2016-10-15","16:15:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",219,"RC Deportivo La Coruña",214,"Spain",4,0,8,"Regular Season"
267596,"2017-02-19","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",205,"Leganés",214,"Spain",2,1,23,"Regular Season"
267058,"2016-10-29","20:45:00.000",11,"Spain","La Liga",2,"2016/2017",217,"Barcelona",214,"Spain",1049,"Granada",214,"Spain",1,0,10,"Regular Season"
69243,"2010-01-16","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",213,"Sevilla",214,"Spain",4,0,18,"Regular Season"
69241,"2010-05-04","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",627,"Tenerife",214,"Spain",4,1,36,"Regular Season"
69239,"2010-05-08","21:00:00.000",11,"Spain","La Liga",21,"2009/2010",213,"Sevilla",214,"Spain",217,"Barcelona",214,"Spain",2,3,37,"Regular Season"
69257,"2010-03-24","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",422,"Osasuna",214,"Spain",2,0,28,"Regular Season"
69253,"2009-10-25","21:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",395,"Real Zaragoza",214,"Spain",6,1,8,"Regular Season"
69244,"2010-05-01","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",222,"Villarreal",214,"Spain",217,"Barcelona",214,"Spain",1,4,35,"Regular Season"
69277,"2009-10-31","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",422,"Osasuna",214,"Spain",217,"Barcelona",214,"Spain",1,1,9,"Regular Season"
69229,"2009-09-12","18:00:00.000",11,"Spain","La Liga",21,"2009/2010",216,"Getafe",214,"Spain",217,"Barcelona",214,"Spain",0,2,2,"Regular Season"
69219,"2010-01-10","21:00:00.000",11,"Spain","La Liga",21,"2009/2010",627,"Tenerife",214,"Spain",217,"Barcelona",214,"Spain",0,5,17,"Regular Season"
69218,"2009-12-05","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",219,"RC Deportivo La Coruña",214,"Spain",217,"Barcelona",214,"Spain",1,3,13,"Regular Season"
69250,"2009-11-07","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",1043,"Mallorca",214,"Spain",4,2,10,"Regular Season"
69242,"2010-05-16","19:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",901,"Real Valladolid",214,"Spain",4,0,38,"Regular Season"
69256,"2009-10-03","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",403,"Almería",214,"Spain",1,0,6,"Regular Season"
69298,"2010-03-27","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",1043,"Mallorca",214,"Spain",217,"Barcelona",214,"Spain",0,1,29,"Regular Season"
69259,"2010-04-10","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",220,"Real Madrid",214,"Spain",217,"Barcelona",214,"Spain",0,2,31,"Regular Season"
69224,"2010-03-14","19:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",207,"Valencia",214,"Spain",3,0,26,"Regular Season"
69210,"2010-01-23","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",901,"Real Valladolid",214,"Spain",217,"Barcelona",214,"Spain",0,3,19,"Regular Season"
69220,"2010-01-30","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",1041,"Sporting Gijón",214,"Spain",217,"Barcelona",214,"Spain",0,1,20,"Regular Season"
69237,"2010-02-14","21:00:00.000",11,"Spain","La Liga",21,"2009/2010",212,"Atlético Madrid",214,"Spain",217,"Barcelona",214,"Spain",2,1,22,"Regular Season"
69226,"2010-03-06","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",403,"Almería",214,"Spain",217,"Barcelona",214,"Spain",2,2,25,"Regular Season"
69252,"2009-10-17","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",207,"Valencia",214,"Spain",217,"Barcelona",214,"Spain",0,0,7,"Regular Season"
69255,"2009-09-26","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",223,"Málaga",214,"Spain",217,"Barcelona",214,"Spain",0,2,5,"Regular Season"
69214,"2010-04-24","18:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",1219,"Xerez",214,"Spain",3,1,34,"Regular Season"
69262,"2009-11-29","19:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",220,"Real Madrid",214,"Spain",1,0,12,"Regular Season"
69240,"2010-02-06","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",216,"Getafe",214,"Spain",2,1,21,"Regular Season"
69233,"2010-02-20","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",1217,"Racing Santander",214,"Spain",4,0,23,"Regular Season"
69213,"2010-04-17","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",214,"Espanyol",214,"Spain",217,"Barcelona",214,"Spain",0,0,33,"Regular Season"
69238,"2010-02-27","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",223,"Málaga",214,"Spain",2,1,24,"Regular Season"
69267,"2009-12-02","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",1219,"Xerez",214,"Spain",217,"Barcelona",214,"Spain",0,2,15,"Regular Season"
69288,"2009-11-21","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",215,"Athletic Club",214,"Spain",217,"Barcelona",214,"Spain",1,1,11,"Regular Season"
69254,"2009-09-22","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",1217,"Racing Santander",214,"Spain",217,"Barcelona",214,"Spain",1,4,4,"Regular Season"
69292,"2009-09-19","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",212,"Atlético Madrid",214,"Spain",5,2,3,"Regular Season"
69227,"2010-03-21","21:00:00.000",11,"Spain","La Liga",21,"2009/2010",395,"Real Zaragoza",214,"Spain",217,"Barcelona",214,"Spain",2,4,27,"Regular Season"
69247,"2010-04-03","20:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",215,"Athletic Club",214,"Spain",4,1,30,"Regular Season"
69221,"2010-04-14","22:00:00.000",11,"Spain","La Liga",21,"2009/2010",217,"Barcelona",214,"Spain",219,"RC Deportivo La Coruña",214,"Spain",3,0,32,"Regular Season"
69276,"2011-02-05","22:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",212,"Atlético Madrid",214,"Spain",3,0,22,"Regular Season"
69304,"2011-04-02","22:00:00.000",11,"Spain","La Liga",22,"2010/2011",222,"Villarreal",214,"Spain",217,"Barcelona",214,"Spain",0,1,30,"Regular Season"
69307,"2010-12-04","20:45:00.000",11,"Spain","La Liga",22,"2010/2011",422,"Osasuna",214,"Spain",217,"Barcelona",214,"Spain",0,3,14,"Regular Season"
69271,"2011-04-23","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",422,"Osasuna",214,"Spain",2,0,33,"Regular Season"
69305,"2011-04-09","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",403,"Almería",214,"Spain",3,1,31,"Regular Season"
69278,"2011-01-16","21:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",223,"Málaga",214,"Spain",4,1,19,"Regular Season"
69275,"2010-12-18","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",214,"Espanyol",214,"Spain",217,"Barcelona",214,"Spain",1,5,16,"Regular Season"
69295,"2011-01-22","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",1217,"Racing Santander",214,"Spain",3,0,20,"Regular Season"
69270,"2010-11-07","19:00:00.000",11,"Spain","La Liga",22,"2010/2011",216,"Getafe",214,"Spain",217,"Barcelona",214,"Spain",1,3,10,"Regular Season"
69303,"2011-03-19","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",216,"Getafe",214,"Spain",2,1,29,"Regular Season"
69245,"2011-04-16","22:00:00.000",11,"Spain","La Liga",22,"2010/2011",220,"Real Madrid",214,"Spain",217,"Barcelona",214,"Spain",1,1,32,"Regular Season"
69287,"2010-09-11","18:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",1218,"Hércules",214,"Spain",0,2,2,"Regular Season"
69296,"2011-01-29","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",1218,"Hércules",214,"Spain",217,"Barcelona",214,"Spain",0,3,21,"Regular Season"
69260,"2010-10-16","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",207,"Valencia",214,"Spain",2,1,7,"Regular Season"
69269,"2010-09-19","19:00:00.000",11,"Spain","La Liga",22,"2010/2011",212,"Atlético Madrid",214,"Spain",217,"Barcelona",214,"Spain",1,2,3,"Regular Season"
69246,"2011-04-30","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",210,"Real Sociedad",214,"Spain",217,"Barcelona",214,"Spain",2,1,34,"Regular Season"
69302,"2010-12-12","21:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",210,"Real Sociedad",214,"Spain",5,0,15,"Regular Season"
69282,"2011-02-20","21:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",215,"Athletic Club",214,"Spain",2,1,24,"Regular Season"
69274,"2011-03-02","22:00:00.000",11,"Spain","La Liga",22,"2010/2011",207,"Valencia",214,"Spain",217,"Barcelona",214,"Spain",0,1,26,"Regular Season"
69283,"2011-02-26","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",1043,"Mallorca",214,"Spain",217,"Barcelona",214,"Spain",0,3,25,"Regular Season"
69280,"2011-01-08","22:00:00.000",11,"Spain","La Liga",22,"2010/2011",219,"RC Deportivo La Coruña",214,"Spain",217,"Barcelona",214,"Spain",0,4,18,"Regular Season"
69286,"2010-08-29","19:00:00.000",11,"Spain","La Liga",22,"2010/2011",1217,"Racing Santander",214,"Spain",217,"Barcelona",214,"Spain",0,3,1,"Regular Season"
69291,"2011-03-13","21:00:00.000",11,"Spain","La Liga",22,"2010/2011",213,"Sevilla",214,"Spain",217,"Barcelona",214,"Spain",1,1,28,"Regular Season"
69236,"2010-10-03","19:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",1043,"Mallorca",214,"Spain",1,1,6,"Regular Season"
69234,"2011-05-08","19:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",214,"Espanyol",214,"Spain",2,0,35,"Regular Season"
69272,"2011-05-11","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",221,"Levante UD",214,"Spain",217,"Barcelona",214,"Spain",1,1,36,"Regular Season"
69308,"2010-11-13","22:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",222,"Villarreal",214,"Spain",3,1,11,"Regular Season"
69299,"2010-11-29","21:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",220,"Real Madrid",214,"Spain",5,0,13,"Regular Season"
69300,"2011-03-05","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",395,"Real Zaragoza",214,"Spain",1,0,27,"Regular Season"
69289,"2010-10-30","22:00:00.000",11,"Spain","La Liga",22,"2010/2011",217,"Barcelona",214,"Spain",213,"Sevilla",214,"Spain",5,0,9,"Regular Season"
69263,"2010-10-23","18:00:00.000",11,"Spain","La Liga",22,"2010/2011",395,"Real Zaragoza",214,"Spain",217,"Barcelona",214,"Spain",0,2,8,"Regular Season"
69306,"2010-11-20","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",403,"Almería",214,"Spain",217,"Barcelona",214,"Spain",0,8,12,"Regular Season"
69248,"2011-02-12","20:00:00.000",11,"Spain","La Liga",22,"2010/2011",1041,"Sporting Gijón",214,"Spain",217,"Barcelona",214,"Spain",1,1,23,"Regular Season"
69328,"2012-02-19","21:30:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",207,"Valencia",214,"Spain",5,1,24,"Regular Season"
69329,"2011-10-22","22:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",213,"Sevilla",214,"Spain",0,0,9,"Regular Season"
70219,"2012-04-07","20:00:00.000",11,"Spain","La Liga",23,"2011/2012",395,"Real Zaragoza",214,"Spain",217,"Barcelona",214,"Spain",1,4,32,"Regular Season"
69331,"2011-11-19","20:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",395,"Real Zaragoza",214,"Spain",4,0,13,"Regular Season"
69337,"2012-02-26","21:30:00.000",11,"Spain","La Liga",23,"2011/2012",212,"Atlético Madrid",214,"Spain",217,"Barcelona",214,"Spain",1,2,25,"Regular Season"
69322,"2012-03-11","18:00:00.000",11,"Spain","La Liga",23,"2011/2012",1217,"Racing Santander",214,"Spain",217,"Barcelona",214,"Spain",0,2,27,"Regular Season"
69316,"2012-02-04","22:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",210,"Real Sociedad",214,"Spain",2,1,22,"Regular Season"
69332,"2011-11-29","21:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",360,"Rayo Vallecano",214,"Spain",4,0,17,"Regular Season"
69335,"2012-01-22","18:00:00.000",11,"Spain","La Liga",23,"2011/2012",223,"Málaga",214,"Spain",217,"Barcelona",214,"Spain",1,4,1,"Regular Season"
69330,"2011-11-06","20:00:00.000",11,"Spain","La Liga",23,"2011/2012",215,"Athletic Club",214,"Spain",217,"Barcelona",214,"Spain",2,2,12,"Regular Season"
69297,"2011-09-24","22:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",212,"Atlético Madrid",214,"Spain",5,0,6,"Regular Season"
69325,"2012-03-24","18:00:00.000",11,"Spain","La Liga",23,"2011/2012",1043,"Mallorca",214,"Spain",217,"Barcelona",214,"Spain",0,2,30,"Regular Season"
69324,"2012-04-21","20:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",220,"Real Madrid",214,"Spain",1,2,35,"Regular Season"
70225,"2012-03-20","21:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",1049,"Granada",214,"Spain",5,3,29,"Regular Season"
69293,"2011-10-15","20:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",1217,"Racing Santander",214,"Spain",3,0,8,"Regular Season"
70223,"2011-09-21","22:00:00.000",11,"Spain","La Liga",23,"2011/2012",207,"Valencia",214,"Spain",217,"Barcelona",214,"Spain",2,2,5,"Regular Season"
69333,"2011-12-03","20:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",221,"Levante UD",214,"Spain",5,0,15,"Regular Season"
69264,"2011-09-10","18:00:00.000",11,"Spain","La Liga",23,"2011/2012",210,"Real Sociedad",214,"Spain",217,"Barcelona",214,"Spain",2,2,3,"Regular Season"
69343,"2012-04-10","21:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",216,"Getafe",214,"Spain",4,0,33,"Regular Season"
69340,"2012-05-02","20:00:00.000",11,"Spain","La Liga",23,"2011/2012",217,"Barcelona",214,"Spain",223,"Málaga",214,"Spain",4,1,20,"Regular Season"
69265,"2011-10-02","20:00:00.000",11,"Spain","La Liga",23,"2011/2012",1041,"Sporting Gijón",214,"Spain",217,"Barcelona",214,"Spain",0,1,7,"Regular Season"
