"match_id","id","PSCH_prob","PSCD_prob","PSCA_prob","BbAvH_prob","BbAvD_prob","BbAvA_prob","BbAv>2.5_prob","BbAv<2.5_prob"
3754022,"premier695",0.509037677015803,0.278312384317422,0.212649938666775,0.459436066446952,0.285595392656214,0.254968540896834,0.442708333333333,0.557291666666667
3754035,"premier696",0.72173023434253,0.186962498801113,0.0913072668563573,0.716530583864752,0.187595605618134,0.0958738105171146,0.553524804177546,0.446475195822454
3754016,"premier697",0.601813318914326,0.231357478733573,0.166829202352101,0.608245992907099,0.237215937233769,0.154538069859133,0.485488126649077,0.514511873350923
3754116,"premier698",0.318184551549956,0.288237770227608,0.393577678222436,0.252458427559312,0.28326436663649,0.464277205804198,0.449086161879896,0.550913838120104
3754030,"premier699",0.276166456494325,0.276166456494325,0.447667087011349,0.283698144431943,0.286261681881629,0.430040173686429,0.455497382198953,0.544502617801047
3754241,"premier700",0.251900943814906,0.253202757478032,0.494896298707062,0.255802967511971,0.263597517768568,0.480599514719461,0.544502617801047,0.455497382198953
3753986,"premier701",0.594224536615564,0.246349368194895,0.159426095189542,0.597859362769033,0.23824470847187,0.163895928759097,0.50131926121372,0.49868073878628
3754152,"premier702",0.297089327534292,0.294412847106055,0.408497825359652,0.279072518632438,0.282384952088016,0.438542529279546,0.449086161879896,0.550913838120104
3754209,"premier703",0.489916963226572,0.276789244760775,0.233293792012653,0.497962333309219,0.271745159034459,0.230292507656322,0.450261780104712,0.549738219895288
3754048,"premier704",0.365864774738505,0.290093963402128,0.344041261859366,0.333935670401157,0.288398988073726,0.377665341525117,0.481578947368421,0.518421052631579
3754322,"premier705",0.375370177346463,0.275976383908245,0.348653438745292,0.356863735285984,0.283579218218326,0.359557046495689,0.51578947368421,0.484210526315789
3754137,"premier706",0.326589249371483,0.278343110259787,0.39506764036873,0.36824959982027,0.289898621135106,0.341851779044623,0.478947368421053,0.521052631578947
3754295,"premier707",0.782077393075356,0.152749490835031,0.065173116089613,0.777588744704463,0.158350025825578,0.0640612294699591,0.540682414698163,0.459317585301837
3754024,"premier708",0.403442174083111,0.283342336133515,0.313215489783374,0.420142784491694,0.286403639878722,0.293453575629583,0.459317585301837,0.540682414698163
3754172,"premier709",0.416873449131514,0.291563275434243,0.291563275434243,0.407922609800876,0.291907922609801,0.300169467589324,0.443864229765013,0.556135770234987
3754155,"premier710",0.408436252239927,0.300689265452707,0.290874482307366,0.407801808023103,0.303903258208299,0.288294933768598,0.383458646616541,0.616541353383459
3754009,"premier711",0.731419659199299,0.16753886210719,0.101041478693511,0.711442395394773,0.183333232659422,0.105224371945805,0.59079283887468,0.40920716112532
3754216,"premier712",0.36441719182976,0.28169030058105,0.35389250758919,0.275019254292575,0.278235853757985,0.44674489194944,0.484210526315789,0.51578947368421
3754227,"premier713",0.50226010423297,0.263991159906817,0.233748735860213,0.499213424226534,0.267086173745849,0.233700402027618,0.497368421052632,0.502631578947368
3754187,"premier714",0.195176355778614,0.244946326502161,0.559877317719225,0.21355686076212,0.263111491436203,0.523331647801678,0.482849604221636,0.517150395778364
3754206,"premier715",0.150950985705575,0.21191823047219,0.637130783822234,0.16354407739894,0.226030257914572,0.610425664686488,0.571059431524548,0.428940568475452
3754294,"premier716",0.575426610255687,0.240350181187879,0.184223208556435,0.564667530161687,0.238572031493313,0.196760438345,0.552083333333333,0.447916666666667
3754310,"premier717",0.670714117122551,0.210589808816973,0.118696074060476,0.623781658610982,0.233346195030514,0.142872146358503,0.481578947368421,0.518421052631579
3754086,"premier718",0.675035884270394,0.203070961035699,0.121893154693907,0.619334347912393,0.229272811486799,0.151392840600807,0.5249343832021,0.4750656167979
3754284,"premier719",0.781489155655392,0.148685151380402,0.0698256929642059,0.762829123921592,0.162442317700509,0.0747285583778989,0.584615384615385,0.415384615384615
3754282,"premier720",0.141211581758207,0.225613906487251,0.633174511754542,0.143167028199566,0.238611713665944,0.61822125813449,0.465789473684211,0.53421052631579
3754242,"premier721",0.275972273813612,0.266223253271283,0.457804472915104,0.318060033066721,0.277259329116471,0.404680637816807,0.53421052631579,0.465789473684211
3754154,"premier722",0.644044980880034,0.209624918830332,0.146330100289634,0.613406977176188,0.222665296164658,0.163927726659154,0.58974358974359,0.41025641025641
3754307,"premier723",0.749764666376743,0.163698618825589,0.0865367147976682,0.734687075353178,0.173653308719842,0.09165961592698,0.582474226804124,0.417525773195876
3754228,"premier724",0.573048841000921,0.253207627419012,0.173743531580067,0.550910043481993,0.264742882006624,0.184347074511383,0.4375,0.5625
3753990,"premier725",0.178899497033401,0.226937324940517,0.594163178026082,0.205870764381403,0.251379038613081,0.542750197005516,0.547120418848167,0.452879581151832
3754332,"premier726",0.793007815149483,0.142511549389182,0.064480635461335,0.778786718450851,0.153492697336032,0.0677205842131175,0.565104166666667,0.434895833333333
3754184,"premier727",0.782385525162008,0.145967448724255,0.071647026113737,0.759278479423075,0.15971467179851,0.0810068487784145,0.62531017369727,0.37468982630273
3754037,"premier728",0.405000533694528,0.262761740359452,0.33223772594602,0.481673549089279,0.259867473350619,0.258458977560101,0.583547557840617,0.416452442159383
3754170,"premier729",0.455678977182822,0.274428515670327,0.269892507146851,0.478996272582975,0.274698150559113,0.246305576857912,0.47244094488189,0.52755905511811
3754132,"premier730",0.332105565505356,0.279120062176866,0.388774372317778,0.355163809585534,0.297449690527885,0.347386499886581,0.458115183246073,0.541884816753927
3754063,"premier731",0.55409156271946,0.25945557301943,0.186452864261111,0.560537230890776,0.254789650404898,0.184673118704325,0.4750656167979,0.5249343832021
3754192,"premier732",0.248685249367715,0.266255402855652,0.485059347776633,0.249829707676923,0.282351918143741,0.467818374179336,0.443864229765013,0.556135770234987
3754165,"premier733",0.490110640085047,0.280865696323809,0.229023663591144,0.464415090197226,0.285045190091112,0.250539719711662,0.435233160621762,0.564766839378238
3754320,"premier734",0.404755889128335,0.275143048227688,0.320101062643977,0.355401900081111,0.285172782101011,0.359425317817878,0.507894736842105,0.492105263157895
3754018,"premier735",0.274428515670327,0.269892507146851,0.455678977182822,0.31219523713945,0.280883620435198,0.406921142425352,0.497368421052632,0.502631578947368
3754092,"premier736",0.38023070177411,0.275560452409327,0.344208845816563,0.355102269229693,0.27745600044769,0.367441730322617,0.530343007915567,0.469656992084433
3754070,"premier737",0.193843273909093,0.237023857927583,0.569132868163324,0.175042294107965,0.239693593690556,0.585264112201479,0.510526315789474,0.489473684210526
3754225,"premier738",0.507767215395316,0.268490609784373,0.223742174820311,0.497129571059785,0.275068811652676,0.227801617287539,0.494736842105263,0.505263157894737
3754026,"premier739",0.485221904318318,0.276878035797458,0.237900059884224,0.469350411710888,0.278591033851784,0.252058554437328,0.458115183246073,0.541884816753927
3754033,"premier740",0.534942820838628,0.232528589580686,0.232528589580686,0.510050251256281,0.255025125628141,0.234924623115578,0.582474226804124,0.417525773195876
3754210,"premier741",0.256899055292466,0.278004076832074,0.46509686787546,0.21763957083106,0.27143116930351,0.51092925986543,0.477690288713911,0.522309711286089
3754108,"premier742",0.298002611107696,0.270090520811107,0.431906868081197,0.330096550634786,0.277319485853061,0.392583963512153,0.528947368421053,0.471052631578947
3754158,"premier743",0.727843480230048,0.171481448221739,0.100675071548214,0.666355576294914,0.206252916472235,0.127391507232851,0.577319587628866,0.422680412371134
3754342,"premier744",0.631862275384632,0.218613064028165,0.149524660587203,0.639147126807267,0.215459099308332,0.145393773884401,0.587179487179487,0.412820512820513
3754314,"premier745",0.441309218663177,0.27138683252971,0.287303948807112,0.383789595237621,0.27749218547793,0.338718219284449,0.557291666666667,0.442708333333333
3753992,"premier746",0.43501545396241,0.284530456806809,0.28045408923078,0.481490969642628,0.26629947483028,0.252209555527091,0.535433070866142,0.464566929133858
3754134,"premier747",0.311057962335455,0.282372501831897,0.406569535832648,0.324029140450559,0.281268696696086,0.394702162853355,0.511811023622047,0.488188976377953
3754055,"premier748",0.572176916591865,0.224408836553231,0.203414246854904,0.484291369362422,0.258551218873705,0.257157411763874,0.577319587628866,0.422680412371134
3754207,"premier749",0.520548885933862,0.245887413456196,0.233563700609943,0.524080730244104,0.260608450558544,0.215310819197352,0.50131926121372,0.49868073878628
3753989,"premier750",0.526623113479793,0.246110299264426,0.227266587255781,0.552297524913912,0.249471205770514,0.198231269315574,0.552356020942408,0.447643979057592
3754041,"premier751",0.876763668974991,0.0816272077516201,0.0416091232733894,0.826205010341624,0.118618696865527,0.0551762927928494,0.695259593679458,0.304740406320542
3754229,"premier752",0.48781557413812,0.245741680204918,0.266442745656962,0.418088446843725,0.266268619777568,0.315642933378707,0.579896907216495,0.420103092783505
