"match_id","id","total_goals","supremacy","draw_factor","expH","expA"
3825595,"laliga4220",2.4,0.78,1.05,1.58873474449775,0.812765875714054
3825598,"laliga4221",2.66,1.59,1.12,2.124142270038,0.532274519803256
3825599,"laliga4222",2.46,-0.25,1.06,1.10332551338205,1.35421238915347
3825892,"laliga4223",2.24,0.13,1.05,1.18667930146347,1.0581047512426
3825602,"laliga4224",3.17,-0.85,1.15,1.16093743252067,2.00927046005217
266467,"laliga4225",3.33,-1.37,1.15,0.979813391491179,2.3540737669112
3825895,"laliga4226",2.73,-0.16,1.1,1.28700366210571,1.44328503930229
3825848,"laliga4227",2.14,0.31,1.09,1.22677733775934,0.914711024024281
3825600,"laliga4228",2.36,-0.1,1.05,1.13362683367241,1.22928869827528
3825601,"laliga4229",2.68,0.42,1.07,1.54920130450946,1.12892548515223
3825603,"laliga4230",2.45,0.31,1.08,1.38217207457015,1.0713005996268
3825604,"laliga4231",2.77,1.38,1.11,2.07747177845101,0.696557558310439
267611,"laliga4232",3.9,2.8,0.85,3.35106907440845,0.547846457268203
3825608,"laliga4233",2.43,-0.44,1.05,0.993158745504157,1.43741907096128
3825606,"laliga4234",3.61,2.4,0.97,3.00581439523828,0.603619028636034
3825605,"laliga4235",3.19,1.34,1.01,2.26310001268649,0.922878291078646
3825607,"laliga4236",2.25,0.02,1.04,1.13288209107838,1.11756895289493
3825612,"laliga4237",2.28,0.4,1.18,1.33975272891883,0.943621608769718
3825611,"laliga4238",2.41,0.43,1.08,1.42352421978524,0.989396723911845
3825609,"laliga4239",2.41,0.23,1.14,1.32127995201468,1.08744081013807
3825610,"laliga4240",2.39,0.22,1.05,1.30652067497152,1.08171713089174
3825613,"laliga4241",2.82,1.33,1.05,2.07635360970685,0.744491879301262
3825615,"laliga4242",2.39,0.5,1.11,1.44448539097125,0.947108876679535
3825614,"laliga4243",2.29,0.11,1.05,1.19897071674495,1.09311289249693
3825618,"laliga4244",2.31,0.46,1.05,1.38719164241264,0.92667142157289
3825616,"laliga4245",2.27,0.16,1.06,1.2142770299202,1.05201641083161
3825617,"laliga4246",3.07,-0.84,1.16,1.11256046241209,1.95401166900986
3825622,"laliga4247",2.41,0.37,1.06,1.38945923572527,1.01706030993165
3825621,"laliga4248",2.56,-0.22,1.1,1.16914186030644,1.39334144941404
3825619,"laliga4249",2.4,-0.59,1.06,0.904900920378749,1.49284494570358
3825620,"laliga4250",3.02,0.63,1.16,1.82630714275797,1.19245866205399
3825627,"laliga4251",3.97,2.59,1.07,3.27658723423593,0.690337173213414
3825626,"laliga4252",2.49,0.32,1.08,1.40715765388231,1.08740615190931
3825624,"laliga4253",2.57,-0.35,1.07,1.10938635483174,1.456516805739
3825625,"laliga4254",3.81,2.65,0.89,3.22977228655899,0.580669874087818
3825623,"laliga4255",2.63,1.14,1.11,1.88458411899625,0.741749183569679
3825628,"laliga4256",2.31,0.34,1.09,1.32314459682312,0.986156874461629
3825630,"laliga4257",2.32,-0.11,1.11,1.10852103109183,1.21547859671833
3825631,"laliga4258",2.17,-0.48,1.05,0.843675159186064,1.32194356457074
3825629,"laliga4259",2.84,0.44,1.12,1.64089621201844,1.19990466022995
3825632,"laliga4260",2.28,0.51,1.01,1.39532878974104,0.887786123818209
3825633,"laliga4261",2.68,0.5,1.07,1.58926099791816,1.09115061290167
3825635,"laliga4262",3.23,-0.38,1.12,1.42313801885157,1.8032551083859
3825634,"laliga4263",2.47,0.21,1.08,1.33807985244728,1.12947974066866
3825636,"laliga4264",2.4,0.32,1.07,1.35937465596868,1.0442038638197
3825874,"laliga4265",2.91,1.41,1.08,2.16349751037623,0.748763436498548
3825638,"laliga4266",2.4,0.99,1.01,1.69335373795562,0.708013643016116
3825637,"laliga4267",3.79,2.66,1.05,3.22543859961077,0.56836750766833
3825639,"laliga4268",2.43,-0.41,1.05,1.01082633048286,1.41995480974343
3825640,"laliga4269",2.2,-0.02,1.08,1.08713913142919,1.10922771024535
3825641,"laliga4270",2.59,1.23,1.04,1.90900986454798,0.678934259243301
3825642,"laliga4271",2.31,-0.83,1.06,0.739095403231266,1.56846231615444
3825645,"laliga4272",3.27,-1.64,1.09,0.81645030164188,2.45439753040937
3825643,"laliga4273",3.93,2.6,0.93,3.26377482701575,0.66630124249648
3825644,"laliga4274",2.62,0.1,1.1,1.3617460025129,1.26164797624481
3825647,"laliga4275",2.66,1.16,1.09,1.90723052623455,0.748162787059318
3825646,"laliga4276",2.73,0.44,1.08,1.58277774922885,1.14561196903973
3825650,"laliga4277",2.5,-0.33,1.04,1.0810729453239,1.41555414340977
3825648,"laliga4278",2.63,0.26,1.13,1.44521496713471,1.18711142784383
3825651,"laliga4279",2.44,0.36,1.09,1.40299887279041,1.04086846278251
3825649,"laliga4280",2.42,0.03,1.05,1.22696085811608,1.1969941929759
3825652,"laliga4281",2.34,0.07,1.08,1.20626661256696,1.13585446192599
3825654,"laliga4282",2.89,0.81,1.1,1.85267555735426,1.03951574540578
3825653,"laliga4283",2.19,0.39,1.02,1.28810766480314,0.896977717372263
3825656,"laliga4284",2.28,0.02,1.07,1.15010343167391,1.127156691635
3825657,"laliga4285",2.52,0.79,1.06,1.65278469580023,0.86548979931338
3825655,"laliga4286",2.7,0.68,1.1,1.69301066130128,1.01047317417172
3825659,"laliga4287",2.78,1.2,1.04,1.99251472058652,0.790762753857837
3825658,"laliga4288",2.79,1.86,1.04,2.32408449021014,0.464589845787501
3825660,"laliga4289",3.2,1.71,1.06,2.45426785085799,0.747164941540047
3825661,"laliga4290",3.36,-0.47,1.09,1.44556028688351,1.91198313986326
3825663,"laliga4291",2.35,0.23,1.08,1.29063476958423,1.05669231439445
3825662,"laliga4292",2.78,-0.35,1.1,1.21320919051458,1.5645602028977
266424,"laliga4293",3.33,0.13,1.17,1.72587435206252,1.59925330500196
3825664,"laliga4294",2.84,0.04,1.1,1.43795345091107,1.40115027776383
3825888,"laliga4295",2.76,1.24,1.09,1.99728422894439,0.759812836872496
3825666,"laliga4296",2.5,-1.08,1.11,0.709316321590845,1.79297350333854
3825665,"laliga4297",2.45,-0.6,1.06,0.926677716497287,1.52744779089412
3825668,"laliga4298",2.34,0.36,1.06,1.35023377441934,0.994620580490435
3825667,"laliga4299",2.49,1.01,1.04,1.75140249103345,0.737616975203492
3825669,"laliga4300",2.61,0.25,1.06,1.43161383820576,1.18300781105398
3825670,"laliga4301",2.46,0.49,1.07,1.47233236360686,0.985937920565023
3825674,"laliga4302",2.76,1.65,1.08,2.20579058169829,0.556462820507304
266885,"laliga4303",3.96,2.79,0.77,3.37430303817553,0.584333467769064
3825671,"laliga4304",3.17,1.38,1.07,2.27449634137094,0.892650996879296
3825673,"laliga4305",2.38,0.26,1.06,1.32054577275777,1.05650789509816
3825672,"laliga4306",2.36,0.84,1.09,1.60065499105673,0.760787968301219
3825678,"laliga4307",3.29,-1.42,1.07,0.932412276315519,2.35436282198366
3825676,"laliga4308",2.34,-0.16,1.05,1.08856776519982,1.25323902870277
3825677,"laliga4309",3.06,0.94,1.05,2.00024992532439,1.06245118482079
3825675,"laliga4310",2.76,-0.34,1.09,1.21034200763965,1.55347452090001
3825679,"laliga4311",2.93,-0.5,1.1,1.21662165742973,1.7138251493484
3825682,"laliga4312",2.25,-1.09,1.01,0.578608352138827,1.6689079456645
3825680,"laliga4313",2.86,-0.1,1.09,1.376460868417,1.48125809774735
3825681,"laliga4314",3.87,2.66,0.94,3.26472521096278,0.609006645707316
267274,"laliga4315",3.47,-2.02,1.03,0.729203372337983,2.74548920324778
3825686,"laliga4316",2.74,1.17,1.06,1.9569686508919,0.784314290333309
3825683,"laliga4317",2.44,0.58,1.09,1.50960767246531,0.927788232797823
3825685,"laliga4318",2.45,0.3,1.07,1.37606594794355,1.07513923186678
3825684,"laliga4319",2.83,1.28,1.05,2.05393700682497,0.777524233964028
3825687,"laliga4320",2.34,0.53,1.07,1.43578151420275,0.906118076099073
3825688,"laliga4321",2.37,-0.06,1.08,1.15550699329622,1.21597274735078
266961,"laliga4322",3.97,2.86,0.93,3.41456424155178,0.555300793763956
3825689,"laliga4323",2.93,1.13,1.1,2.03182321577498,0.899973866233403
3825690,"laliga4324",2.54,0.36,1.07,1.45016932719914,1.09095694583329
3825691,"laliga4325",2.25,0.41,1.05,1.33243002071062,0.920842270163458
3825692,"laliga4326",3.27,1.56,1.09,2.41324464476648,0.85627234403858
3825693,"laliga4327",2.4,1.07,1.06,1.73621406532725,0.663767066946593
3825694,"laliga4328",2.44,0.14,1.06,1.28866810816482,1.14754174740908
3825696,"laliga4329",2.52,0.2,1.07,1.36150503872139,1.15959789154486
3825695,"laliga4330",3.27,-0.93,1.09,1.1694901948998,2.10427309690934
3825699,"laliga4331",3.02,-0.58,1.13,1.21912692393988,1.7988925443992
3825891,"laliga4332",2.43,0.54,1.07,1.48222963935097,0.94337080620674
3825698,"laliga4333",2.32,0.49,1.08,1.4080352464783,0.913638021174922
3825697,"laliga4334",2.6,0.84,1.1,1.71822680319207,0.878883481411844
3825703,"laliga4335",2.63,1.39,1.04,2.00838879529626,0.618805670761227
3825704,"laliga4336",2.56,-0.02,1.11,1.27328645672663,1.29008453679756
3825701,"laliga4337",2.22,-0.85,1.06,0.682162489980279,1.5348077534549
3825700,"laliga4338",4.31,2.81,0.73,3.56229676848879,0.747862405122467
3825702,"laliga4339",2.39,0.22,1.06,1.30721901127955,1.08737533423094
267327,"laliga4340",4.06,2.9,0.6,3.47993328224441,0.580261000289112
3825706,"laliga4341",2.66,-0.05,1.14,1.3089866821377,1.354749106129
3825705,"laliga4342",2.39,0.63,1.09,1.50905922709785,0.88232068690831
3825712,"laliga4343",2.26,0.04,1.03,1.1535498070997,1.10975545959957
3825707,"laliga4344",2.31,0.48,1,1.39287356608763,0.917710249271394
3825708,"laliga4345",2.27,-0.21,1.07,1.0285117702312,1.23670917565077
3825710,"laliga4346",3.89,2.32,0.92,3.10103104632427,0.784322064427363
3825709,"laliga4347",3.12,1.36,1.09,2.23690872178228,0.88047812161218
3825711,"laliga4348",2.53,-1.11,0.99,0.708759638623332,1.81897307221097
3825713,"laliga4349",2.49,0.66,1.1,1.57476001455866,0.911143549928001
3825714,"laliga4350",2.6,1.81,0.93,2.20732511377228,0.394703621651391
266670,"laliga4351",3.43,-2.17,0.99,0.6296602429167,2.79696591867419
3825715,"laliga4352",2.4,0.44,1.11,1.42037693480002,0.976627417788043
3825719,"laliga4353",2.6,1.31,0.93,1.95821686356237,0.64670436581338
3825720,"laliga4354",2.38,0.19,1.06,1.28758919599725,1.09729023378128
3825717,"laliga4355",2.61,-0.85,1.05,0.879215164624532,1.73104665457036
3825721,"laliga4356",2.36,0.05,1.09,1.20546859258537,1.15317494128829
3825718,"laliga4357",3.32,-1.29,1.11,1.01478642790402,2.30177279537291
3825716,"laliga4358",2.58,0.02,1.06,1.30121890728248,1.27831770997117
3825722,"laliga4359",2.34,0.28,1.08,1.30592737104628,1.03086682736148
266620,"laliga4360",1.87,1.61,0.21,1.74200650079343,0.128866975044236
3825725,"laliga4361",2.46,0.61,1.07,1.53909678106628,0.924815048870749
3825723,"laliga4362",2.52,0.25,1.11,1.38461968440217,1.13249059471585
3825724,"laliga4363",3.85,2.34,1.05,3.09294380198121,0.756553341207799
3825726,"laliga4364",2.8,0.45,1.1,1.62321419419407,1.17652668977654
3825728,"laliga4365",2.3,-0.52,1.09,0.890395192589236,1.41001717910014
3825727,"laliga4366",2.28,0.46,1.03,1.37076429000126,0.908214214109464
3825731,"laliga4367",2.3,0.06,1.1,1.17914633072209,1.12072173436775
3825730,"laliga4368",2.47,0.33,1.01,1.40182573771264,1.06935360782299
3825729,"laliga4369",2.7,1.29,1.08,1.99628006083304,0.708022636590942
3825732,"laliga4370",2.57,1.15,1.1,1.86090286479601,0.70972308608999
3825733,"laliga4371",2.71,0.82,1.1,1.76550541748699,0.948624384528063
3825734,"laliga4372",2.47,0.65,1.08,1.55718046189716,0.91073901012278
3825735,"laliga4373",2.68,1.15,1.08,1.9170799780565,0.765361256091244
266149,"laliga4374",3.54,2.34,1.01,2.94035378954354,0.601712090879092
3825737,"laliga4375",2.35,0.35,1.09,1.35042892110711,1.00105090800872
3825738,"laliga4376",2.34,-1.02,1.08,0.658169440862103,1.68188443147726
3825739,"laliga4377",4.25,2.86,0.84,3.55527542871685,0.696526484100725
3825736,"laliga4378",2.98,1.09,1.08,2.0371527077619,0.943065050566965
3825740,"laliga4379",2.35,0.74,1.05,1.54274593226378,0.80319907941251
3825741,"laliga4380",2.46,-0.19,1.09,1.13829894186186,1.32664741933687
3825744,"laliga4381",2.32,-0.09,1.07,1.11147579379122,1.20453980404374
3825742,"laliga4382",2.34,0.16,1.07,1.25175243172993,1.08832905831511
265894,"laliga4383",3.21,-1.19,1.18,1.01070924453269,2.20007114604619
3825743,"laliga4384",2.75,0.39,1.04,1.56717619887984,1.17843100098176
3825747,"laliga4385",2.57,0.91,1.06,1.73677611746299,0.82989636777202
3825748,"laliga4386",2.36,1.13,1.04,1.7472231690812,0.613890806159484
3825746,"laliga4387",3.43,-1.61,1.06,0.909926893339215,2.51927610889709
3825745,"laliga4388",2.48,0.41,1.09,1.44685154466206,1.03629675292404
3825749,"laliga4389",2.31,0.39,1.06,1.34966725245266,0.957515791294409
267576,"laliga4390",2.76,1.18,1.1,1.9657833429394,0.789326752416436
3825752,"laliga4391",2.32,0.16,1.07,1.24023928500728,1.07563508171674
3825751,"laliga4392",2.44,-0.43,1.06,1.00205405971115,1.43431930831495
3825750,"laliga4393",2.67,1.04,1.11,1.85754512186167,0.814767858713174
3825753,"laliga4394",2.57,1.15,1.06,1.85720006127264,0.70942119882668
3825754,"laliga4395",2.46,0.04,1.04,1.25013377691246,1.20592396609274
3825757,"laliga4396",3.99,2.8,0.99,3.39534729644035,0.591965008544323
3825756,"laliga4397",2.85,1.51,1.04,2.18325814129887,0.671486943714158
3825755,"laliga4398",2.77,0.99,1.14,1.8782555912799,0.889814155601024
3825758,"laliga4399",2.68,0.67,1.05,1.67210299855421,1.00323597053042
3825759,"laliga4400",2.41,0.97,1.06,1.68886257074592,0.721116148562
3825761,"laliga4401",2.49,0.76,1.11,1.62409834773181,0.868550598896647
3825760,"laliga4402",2.62,1.35,1.06,1.98170622925952,0.636239313466458
3825762,"laliga4403",2.42,0.08,1.03,1.25163103824114,1.16694006959075
3825763,"laliga4404",2.88,0.78,1.06,1.82572935660594,1.04994281409635
3825766,"laliga4405",2.44,0.04,1.09,1.24389135069513,1.20076061837948
3825765,"laliga4406",2.64,-0.21,1.06,1.21574354185928,1.42428340017022
3825764,"laliga4407",3.52,-1.88,1.05,0.819213524683692,2.70108805621563
266160,"laliga4408",3.41,-2.4,0.95,0.504843096901584,2.90331337628215
3825767,"laliga4409",2.45,0.11,1.1,1.28114812500125,1.17088197853664
3825768,"laliga4410",2.82,0.26,1.17,1.54437662243819,1.28026482051837
3825771,"laliga4411",2.47,0.81,1.17,1.6412786764086,0.831476024821311
3825770,"laliga4412",3.77,1.69,1.2,2.73078601293696,1.03582790514969
3825772,"laliga4413",2.7,0.95,1.11,1.82462985862624,0.871202959569464
3825769,"laliga4414",2.29,0.42,1.1,1.35443515853313,0.933855721172533
266254,"laliga4415",4.04,2.94,0.9,3.4870947130695,0.55070100566549
3825773,"laliga4416",2.48,0.48,1.08,1.47976258988968,0.999739818568196
3825774,"laliga4417",2.3,-1.17,1.04,0.562547406351625,1.73547321906516
3825776,"laliga4418",3.02,1.61,1.03,2.31532597487093,0.707622555836546
3825775,"laliga4419",2.63,0.92,1.07,1.7718640002129,0.85475216426876
266815,"laliga4420",3.81,-2.45,1.11,0.682869335889035,3.13162465691661
3825777,"laliga4421",2.46,0.4,1.07,1.42792478526556,1.02824805803386
3825778,"laliga4422",2.47,0.49,1.12,1.47975178313572,0.989619192551128
3825779,"laliga4423",2.6,0.87,1.04,1.73467817417013,0.863628690152829
3825780,"laliga4424",2.38,0.32,1.07,1.34607183562415,1.02919111687798
267273,"laliga4425",3.53,-2.16,1.06,0.683131554373654,2.84660477170815
3825783,"laliga4426",2.69,0.85,1.19,1.76696153408476,0.920751671289319
3825784,"laliga4427",2.27,1.22,1.08,1.74654852342147,0.52451509249508
3825782,"laliga4428",2.46,-0.14,1.1,1.16180734995096,1.30247036696712
3825785,"laliga4429",3.08,-0.76,1.21,1.16081663756647,1.91834782298492
3825781,"laliga4430",3.03,-0.33,1.09,1.34988413280783,1.68444810821635
3825786,"laliga4431",2.62,0.75,1.07,1.6866779538681,0.932127801651369
3825791,"laliga4432",2.76,0.28,1.08,1.51519472307214,1.24009087829369
3825788,"laliga4433",2.6,-0.09,1.11,1.25239960640311,1.3427755162103
3825787,"laliga4434",2.62,0.6,1.14,1.6106516316271,1.00950015158546
3825789,"laliga4435",2.37,0.47,1.09,1.41826384916207,0.950174875620413
3825790,"laliga4436",2.51,0.24,1.09,1.37235818434363,1.13556597488032
265839,"laliga4437",3.9,2.24,0.98,3.07398957214739,0.830628865292158
3825792,"laliga4438",2.51,0.73,1.09,1.62204575235763,0.890703773820569
3825793,"laliga4439",2.5,0.46,1.09,1.4791579772048,1.0187803969022
3825794,"laliga4440",2.53,0.83,1.14,1.6783851795745,0.853185406098754
3825795,"laliga4441",2.42,1.41,1.1,1.9130600056038,0.503162297758348
3825796,"laliga4442",2.51,0.53,1.08,1.52238615463728,0.990568289789352
3825797,"laliga4443",2.72,1.33,1.1,2.02439496582739,0.698192771009386
3825800,"laliga4444",2.52,0.49,1.13,1.50797865611066,1.01627443751403
3825798,"laliga4445",3.21,-1.3,1.15,0.958321220984792,2.25526243253683
3825799,"laliga4446",2.35,0.52,1.04,1.43803343815696,0.913541751909712
3825801,"laliga4447",3.1,1.34,1.08,2.22220656585208,0.877730487616443
3825802,"laliga4448",2.56,0.43,1.14,1.49322913875492,1.06591055346105
3825803,"laliga4449",2.52,0.71,1.12,1.61472556260024,0.90735931708825
266653,"laliga4450",4.09,-2.45,1.07,0.821592617301305,3.26808975311578
3825867,"laliga4451",2.79,-0.7,1.07,1.0435570787909,1.74629571601656
3825804,"laliga4452",2.35,0.23,1.08,1.28634243807319,1.05987144164572
3825806,"laliga4453",3.82,1.67,1.07,2.74967067216374,1.07484574392807
3825805,"laliga4454",2.53,1.11,1.02,1.82158720958393,0.707027600328526
3825809,"laliga4455",2.51,0.47,1.08,1.4886397291917,1.01649889735232
266056,"laliga4456",3.44,-1.96,1.1,0.743074818361611,2.69993780398252
3825810,"laliga4457",2.68,1.08,1.05,1.88223845427242,0.802400004257179
3825808,"laliga4458",2.51,-0.81,1.09,0.851103492517088,1.65658526249117
3825807,"laliga4459",2.23,-0.51,1.1,0.863310103685834,1.36920773017548
3825811,"laliga4460",2.86,0.71,1.11,1.78463850094157,1.07544532402778
3825812,"laliga4461",2.55,0.95,1.11,1.74805577033841,0.799344316026172
3825813,"laliga4462",2.5,1.76,0.95,2.13127239039285,0.3664891305501
266498,"laliga4463",4.32,3.1,0.75,3.71023306582546,0.610578393345366
3825814,"laliga4464",2.69,0.43,1.06,1.56145743034877,1.12688227854344
3825858,"laliga4465",2.87,0.48,1.1,1.67579111226931,1.19118429201858
3825844,"laliga4466",2.8,1.1,1.15,1.95055656844601,0.852800376510583
3825879,"laliga4467",3.47,-1.56,1.08,0.959334053532621,2.5155580448762
3825815,"laliga4468",2.54,-0.23,1.09,1.15602364783142,1.3854082332205
3825816,"laliga4469",2.59,0.81,1.09,1.69866625664922,0.891012908568444
3825881,"laliga4470",2.52,0.45,1.13,1.48475434719602,1.03568116555197
3825817,"laliga4471",2.38,0.43,1.08,1.409022406178,0.974643404426966
3825903,"laliga4472",2.4,0.06,1.1,1.22853809374587,1.17036819523128
3825887,"laliga4473",2.81,0.44,1.06,1.62841076079478,1.18593993713332
3825880,"laliga4474",2.52,0.57,1.06,1.54416596096807,0.976652288757341
3825818,"laliga4475",2.78,0.95,1.16,1.86574816107996,0.915842919403135
3825907,"laliga4476",2.4,-1.23,1.18,0.587178817542622,1.81316194132576
3825821,"laliga4477",2.6,-0.09,1.11,1.25239960640311,1.3427755162103
3825820,"laliga4478",3.93,1.83,1.1,2.87920627878814,1.04832038305427
3825819,"laliga4479",2.75,0.36,1.1,1.5533309891202,1.19172880891788
266106,"laliga4480",3.13,-1.51,1.1,0.810312386710436,2.32448914227384
3825885,"laliga4481",2.83,0.53,1.09,1.67859211882665,1.15072642577561
3825872,"laliga4482",2.63,1.54,1.05,2.08470565464705,0.545006857959874
267533,"laliga4483",3.69,1.24,1.04,2.46557039022402,1.22354627085923
3825898,"laliga4484",2.81,0.81,1.07,1.80845983611203,0.998590718997687
3825822,"laliga4485",2.57,0.2,1.07,1.38541449916659,1.18514515727377
3825877,"laliga4486",2.67,1.38,1.03,2.02323029000226,0.643795602607816
3825824,"laliga4487",2.28,-0.13,1.06,1.07711886030204,1.20767235870973
3825905,"laliga4488",2.48,0.66,1.09,1.57043329757799,0.910194203591008
3825823,"laliga4489",2.96,1.04,1.04,1.9983798457715,0.956641464390773
3825825,"laliga4490",2.48,0.33,1.05,1.4070791883637,1.0730746909146
3825826,"laliga4491",2.4,0.26,1.07,1.32873617173693,1.07147017725602
3825827,"laliga4492",2.53,0.67,1.06,1.60322412116738,0.930130197914831
3825828,"laliga4493",2.26,-0.8,1.05,0.728953584940536,1.52688701213187
3825856,"laliga4494",3.77,2.27,1.05,3.01516283682325,0.750104015620169
266664,"laliga4495",3.05,-1.12,1.08,0.969212703145371,2.08426280403611
3825829,"laliga4496",3.04,1.11,1.02,2.07182242595587,0.966210001827275
3825832,"laliga4497",2.67,-0.1,1.1,1.28505583777421,1.38988809317512
3825831,"laliga4498",2.9,0.25,1.08,1.57931401212173,1.32468923909735
3825830,"laliga4499",2.52,1.1,0.98,1.8135855615876,0.708727976738594
3825863,"laliga4500",2.56,0.53,1.07,1.54325472270635,1.0177596260788
3825857,"laliga4501",2.51,0.27,1.07,1.39027786965567,1.12448536405561
3825889,"laliga4502",2.92,1.14,1.06,2.02896121812229,0.887946259489637
3825897,"laliga4503",2.53,-0.03,1.13,1.24776310005422,1.27788750496024
3825833,"laliga4504",3.5,-2.08,1.02,0.707279128544988,2.78847285412674
3825852,"laliga4505",2.54,0.64,1.07,1.58929157461943,0.950063094286626
3825834,"laliga4506",2.72,1.76,1.07,2.24317979761039,0.4782257477755
266557,"laliga4507",3.92,2.6,0.84,3.26147137661489,0.658039947775881
3825835,"laliga4508",2.39,0.35,1.12,1.36772478828982,1.01928174237254
3825906,"laliga4509",3.2,1.32,1.08,2.25727704832846,0.941993556433538
3825836,"laliga4510",2.75,0.06,1.07,1.4022182490745,1.34504077903228
3825837,"laliga4511",2.6,0.51,1.07,1.55854012862058,1.0445313032838
3825862,"laliga4512",2.77,0.11,1.11,1.44077045030101,1.33035105341052
3825838,"laliga4513",2.34,-0.6,1.11,0.87120758040293,1.4705761135167
266310,"laliga4514",3.68,-2.22,1.05,0.729094831202664,2.94631346212074
3825843,"laliga4515",2.87,0.49,1.1,1.6822686754038,1.18889898693044
3825893,"laliga4516",4.09,2.15,1.08,3.11996441683139,0.965487371241234
3825839,"laliga4517",2.87,-0.05,1.09,1.41335589657234,1.45997278284749
3825840,"laliga4518",2.86,0.97,1.06,1.91409463296517,0.944522298906533
3825896,"laliga4519",2.52,0.37,1.09,1.44546232930785,1.0753941865616
3825841,"laliga4520",2.84,0.92,1.11,1.88072379335949,0.961243484921353
3825871,"laliga4521",2.48,0.18,1.05,1.33427922202051,1.14954342178454
3825890,"laliga4522",2.55,1.59,1,2.07377832308985,0.479743178233851
265944,"laliga4523",4.55,3.38,0.83,3.96389073476543,0.584897017967351
3825847,"laliga4524",2.61,0.23,1.1,1.42223580035752,1.19109322681656
3825886,"laliga4525",3.62,-1.55,0.97,1.03655223209275,2.58485635437097
3825899,"laliga4526",2.71,-0.27,1.04,1.21795979421943,1.49057824926562
3825842,"laliga4527",2.47,-0.34,0.98,1.0668144660996,1.40658674053422
3825884,"laliga4528",3.21,1.37,1.1,2.29090469143485,0.923536632128296
3825875,"laliga4529",2.67,0.75,1.09,1.71017265344313,0.956826589882014
3825868,"laliga4530",2.91,1.06,1.07,1.98698378744595,0.924215450167852
3825854,"laliga4531",2.72,0.96,1.05,1.83951575373126,0.879166903074194
3825878,"laliga4532",3.12,1.62,1.1,2.36814708162193,0.749150130842529
266986,"laliga4533",4.03,-2.79,1.08,0.623512654441752,3.40887263756011
3825859,"laliga4534",2.62,1.05,1.03,1.83282220982728,0.783300030661381
3825864,"laliga4535",3.02,-0.89,1.05,1.06631896969583,1.95840596885475
3825870,"laliga4536",2.83,0.62,1.09,1.72755378122344,1.10315778630616
3825845,"laliga4537",2.89,0.63,1.11,1.75812664096796,1.12980603443418
3825894,"laliga4538",2.72,0.5,1.11,1.60855684569642,1.10923954791738
3825873,"laliga4539",2.78,0.66,1.14,1.71982921074167,1.06037593082501
3825855,"laliga4540",2.55,0.69,1.07,1.61617277704836,0.929764710252584
265958,"laliga4541",1.83,1.61,0.23,1.71630382903869,0.108769673254575
3825850,"laliga4542",2.99,1.01,1.08,1.99756983507121,0.988404843862721
3825904,"laliga4543",2.86,0.41,1.15,1.6347615031116,1.22029221033666
3825865,"laliga4544",2.71,0.48,1.07,1.59658096230235,1.11663314172105
3825866,"laliga4545",2.89,-0.66,1.12,1.1162917986699,1.77216036075825
3825860,"laliga4546",2.81,-1.81,1.03,0.501151147380783,2.31297039214002
3825901,"laliga4547",4.03,2.27,0.98,3.15308686056492,0.880565138924217
3825853,"laliga4548",3.02,-0.27,0.98,1.37483978563238,1.64294370463786
3825861,"laliga4549",3.11,-0.03,1.14,1.53865540631225,1.57138224539701
3825851,"laliga4550",2.56,0.16,1.11,1.35804522236062,1.2026797216662
3825849,"laliga4551",3.13,0.49,1.13,1.81066834560538,1.3172683828211
3825869,"laliga4552",3.3,1.63,1.03,2.46649434448711,0.834795666336192
3825882,"laliga4553",2.74,1.1,1.07,1.92035150089429,0.823590007073314
267506,"laliga4554",4.15,-3,1.02,0.570800957071744,3.57528400137544
3825846,"laliga4555",3.96,-2.34,1.01,0.807115828358392,3.15087249838723
3825876,"laliga4556",2.96,-0.39,1.06,1.28198834038653,1.67488298960016
3825908,"laliga4557",2.94,0.57,1.11,1.75730060666368,1.18477214979327
3825883,"laliga4558",2.82,0.95,1.05,1.88507324679207,0.937604079496066
3825900,"laliga4559",2.74,1.19,0.93,1.96465293211769,0.779224437169101
3825902,"laliga4560",3.42,1.6,1.01,2.51334078197686,0.90997878080566
3829413,"ligue11",2.4,-1.1,1.1,0.648738033333614,1.74914236316681
3829421,"ligue110",2.3,0.06,1.08,1.17893289595927,1.12233345458823
3829513,"ligue1100",2.26,0.62,1.09,1.43747597729654,0.821690130942026
3829512,"ligue1101",2.68,0.98,1.12,1.82957810681195,0.851960692155656
3829517,"ligue1102",2.45,-0.47,1.08,0.987255928834121,1.46173729495621
3829514,"ligue1103",2.17,0.07,1.06,1.11880470985248,1.05002784279875
3829516,"ligue1104",2.32,0.15,1.06,1.23592971555611,1.08501811890157
3829515,"ligue1105",2.29,0.71,1.1,1.50301838735064,0.789157730236165
3829521,"ligue1106",2.62,1.24,1.09,1.92950991993151,0.687790128706514
3829518,"ligue1107",2.34,0.01,1.07,1.17084505512044,1.16561253119248
3829519,"ligue1108",2.92,1.58,1.08,2.25446719092003,0.669692751327736
3829520,"ligue1109",2.38,-0.3,1.06,1.03942613374879,1.33752695507963
3829423,"ligue111",2.29,0.92,1.05,1.60688950993286,0.68222192210468
3900490,"ligue1110",2.7,-0.99,1.18,0.852227267369013,1.84388042883345
3900494,"ligue1111",2.4,-0.63,1.12,0.886793559192171,1.51410253454597
